"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 27 12:08:26 GMT 2022","Thu Oct 27 12:08:33 GMT 2022","7786","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Thu Oct 27 12:13:26 GMT 2022","Thu Oct 27 12:13:33 GMT 2022","7770","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Thu Oct 27 12:09:46 GMT 2022","Thu Oct 27 12:09:50 GMT 2022","3790","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Thu Oct 27 12:07:54 GMT 2022","Thu Oct 27 12:08:08 GMT 2022","13133","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Thu Oct 27 12:11:20 GMT 2022","Thu Oct 27 12:11:26 GMT 2022","5633","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Thu Oct 27 12:14:37 GMT 2022","Thu Oct 27 12:14:43 GMT 2022","6318","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Thu Oct 27 12:10:09 GMT 2022","Thu Oct 27 12:10:14 GMT 2022","5696","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Thu Oct 27 12:12:47 GMT 2022","Thu Oct 27 12:12:56 GMT 2022","8621","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Thu Oct 27 12:11:26 GMT 2022","Thu Oct 27 12:11:30 GMT 2022","4025","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Thu Oct 27 12:11:43 GMT 2022","Thu Oct 27 12:11:49 GMT 2022","5686","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Thu Oct 27 12:08:33 GMT 2022","Thu Oct 27 12:08:40 GMT 2022","6534","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Thu Oct 27 12:08:56 GMT 2022","Thu Oct 27 12:09:03 GMT 2022","6546","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Thu Oct 27 12:10:04 GMT 2022","Thu Oct 27 12:10:07 GMT 2022","3092","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Thu Oct 27 12:10:26 GMT 2022","Thu Oct 27 12:10:32 GMT 2022","6454","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Thu Oct 27 12:09:40 GMT 2022","Thu Oct 27 12:09:46 GMT 2022","6267","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Thu Oct 27 12:12:14 GMT 2022","Thu Oct 27 12:12:20 GMT 2022","6368","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Thu Oct 27 12:10:51 GMT 2022","Thu Oct 27 12:10:59 GMT 2022","8010","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Thu Oct 27 12:12:38 GMT 2022","Thu Oct 27 12:12:47 GMT 2022","8967","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Thu Oct 27 12:12:29 GMT 2022","Thu Oct 27 12:12:34 GMT 2022","5167","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Thu Oct 27 12:09:25 GMT 2022","Thu Oct 27 12:09:31 GMT 2022","6102","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Thu Oct 27 12:13:17 GMT 2022","Thu Oct 27 12:13:26 GMT 2022","8374","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Thu Oct 27 12:14:43 GMT 2022","Thu Oct 27 12:14:48 GMT 2022","4832","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Thu Oct 27 12:07:34 GMT 2022","Thu Oct 27 12:07:38 GMT 2022","3846","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Thu Oct 27 12:09:03 GMT 2022","Thu Oct 27 12:09:08 GMT 2022","5333","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Thu Oct 27 12:10:17 GMT 2022","Thu Oct 27 12:10:26 GMT 2022","8617","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Thu Oct 27 12:10:32 GMT 2022","Thu Oct 27 12:10:37 GMT 2022","4674","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Thu Oct 27 12:13:38 GMT 2022","Thu Oct 27 12:13:48 GMT 2022","10140","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Thu Oct 27 12:07:39 GMT 2022","Thu Oct 27 12:07:45 GMT 2022","5380","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Thu Oct 27 12:11:15 GMT 2022","Thu Oct 27 12:11:20 GMT 2022","5428","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Thu Oct 27 12:08:08 GMT 2022","Thu Oct 27 12:08:13 GMT 2022","5735","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Thu Oct 27 12:14:48 GMT 2022","Thu Oct 27 12:14:53 GMT 2022","4438","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Thu Oct 27 12:13:06 GMT 2022","Thu Oct 27 12:13:17 GMT 2022","10980","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Thu Oct 27 12:09:10 GMT 2022","Thu Oct 27 12:09:19 GMT 2022","9023","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Thu Oct 27 12:14:01 GMT 2022","Thu Oct 27 12:14:06 GMT 2022","5328","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Thu Oct 27 12:08:42 GMT 2022","Thu Oct 27 12:08:50 GMT 2022","8294","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Thu Oct 27 12:12:56 GMT 2022","Thu Oct 27 12:13:02 GMT 2022","6363","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Thu Oct 27 12:10:59 GMT 2022","Thu Oct 27 12:11:06 GMT 2022","6306","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Thu Oct 27 12:14:11 GMT 2022","Thu Oct 27 12:14:19 GMT 2022","8810","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Thu Oct 27 12:12:20 GMT 2022","Thu Oct 27 12:12:25 GMT 2022","4328","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Thu Oct 27 12:14:26 GMT 2022","Thu Oct 27 12:14:33 GMT 2022","7154","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Thu Oct 27 12:09:33 GMT 2022","Thu Oct 27 12:09:40 GMT 2022","6649","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Thu Oct 27 12:10:38 GMT 2022","Thu Oct 27 12:10:51 GMT 2022","13137","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Thu Oct 27 12:12:02 GMT 2022","Thu Oct 27 12:12:06 GMT 2022","3290","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Thu Oct 27 12:11:58 GMT 2022","Thu Oct 27 12:12:02 GMT 2022","4406","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Thu Oct 27 12:07:47 GMT 2022","Thu Oct 27 12:07:54 GMT 2022","7877","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Thu Oct 27 12:11:38 GMT 2022","Thu Oct 27 12:11:43 GMT 2022","4877","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Thu Oct 27 12:11:50 GMT 2022","Thu Oct 27 12:11:58 GMT 2022","7522","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
