"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 27 10:56:11 GMT 2022","Thu Oct 27 10:56:16 GMT 2022","4286","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Thu Oct 27 11:00:39 GMT 2022","Thu Oct 27 11:00:45 GMT 2022","6203","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Thu Oct 27 11:02:03 GMT 2022","Thu Oct 27 11:02:13 GMT 2022","9423","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Thu Oct 27 10:56:38 GMT 2022","Thu Oct 27 10:56:52 GMT 2022","14206","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Thu Oct 27 10:56:18 GMT 2022","Thu Oct 27 10:56:26 GMT 2022","8168","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Thu Oct 27 10:59:10 GMT 2022","Thu Oct 27 10:59:15 GMT 2022","5467","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Thu Oct 27 11:01:53 GMT 2022","Thu Oct 27 11:01:59 GMT 2022","5461","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"skipped","Thu Oct 27 11:03:46 GMT 2022","Thu Oct 27 11:03:46 GMT 2022","0","","Sign up page testing","","Sign up page testing","ID - 14 Sign up with valid credentials","ID - 14 Sign up with valid credentials",""
"passed","Thu Oct 27 11:01:06 GMT 2022","Thu Oct 27 11:01:12 GMT 2022","6334","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Thu Oct 27 11:01:39 GMT 2022","Thu Oct 27 11:01:45 GMT 2022","6268","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Thu Oct 27 10:57:59 GMT 2022","Thu Oct 27 10:58:06 GMT 2022","6721","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Thu Oct 27 11:02:13 GMT 2022","Thu Oct 27 11:02:24 GMT 2022","11409","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Thu Oct 27 11:03:34 GMT 2022","Thu Oct 27 11:03:41 GMT 2022","7080","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Thu Oct 27 11:00:33 GMT 2022","Thu Oct 27 11:00:39 GMT 2022","6240","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Thu Oct 27 10:58:06 GMT 2022","Thu Oct 27 10:58:11 GMT 2022","5711","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Thu Oct 27 11:01:26 GMT 2022","Thu Oct 27 11:01:30 GMT 2022","3604","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Thu Oct 27 10:59:28 GMT 2022","Thu Oct 27 10:59:36 GMT 2022","8117","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Thu Oct 27 10:57:00 GMT 2022","Thu Oct 27 10:57:14 GMT 2022","14267","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Thu Oct 27 10:59:15 GMT 2022","Thu Oct 27 10:59:19 GMT 2022","3437","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Thu Oct 27 11:01:00 GMT 2022","Thu Oct 27 11:01:06 GMT 2022","5997","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Thu Oct 27 11:03:17 GMT 2022","Thu Oct 27 11:03:27 GMT 2022","10074","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Thu Oct 27 10:59:49 GMT 2022","Thu Oct 27 10:59:55 GMT 2022","5736","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Thu Oct 27 10:56:28 GMT 2022","Thu Oct 27 10:56:38 GMT 2022","9443","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Thu Oct 27 10:57:14 GMT 2022","Thu Oct 27 10:57:29 GMT 2022","14746","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Thu Oct 27 11:04:32 GMT 2022","Thu Oct 27 11:04:38 GMT 2022","6517","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Thu Oct 27 10:58:56 GMT 2022","Thu Oct 27 10:59:00 GMT 2022","4176","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Thu Oct 27 11:04:22 GMT 2022","Thu Oct 27 11:04:32 GMT 2022","9903","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Thu Oct 27 10:58:31 GMT 2022","Thu Oct 27 10:58:40 GMT 2022","8584","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Thu Oct 27 11:01:21 GMT 2022","Thu Oct 27 11:01:26 GMT 2022","5518","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Thu Oct 27 11:03:02 GMT 2022","Thu Oct 27 11:03:12 GMT 2022","9399","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Thu Oct 27 10:57:52 GMT 2022","Thu Oct 27 10:57:59 GMT 2022","7276","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Thu Oct 27 10:56:52 GMT 2022","Thu Oct 27 10:56:58 GMT 2022","6400","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Thu Oct 27 11:01:45 GMT 2022","Thu Oct 27 11:01:49 GMT 2022","4094","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Thu Oct 27 11:02:24 GMT 2022","Thu Oct 27 11:02:32 GMT 2022","7903","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Thu Oct 27 11:01:14 GMT 2022","Thu Oct 27 11:01:21 GMT 2022","6878","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Thu Oct 27 10:58:24 GMT 2022","Thu Oct 27 10:58:31 GMT 2022","7041","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Thu Oct 27 10:58:50 GMT 2022","Thu Oct 27 10:58:56 GMT 2022","5958","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Thu Oct 27 10:59:56 GMT 2022","Thu Oct 27 11:00:08 GMT 2022","11244","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
